bin_lo_us,bin_hi_us,count
0,1,0
1,2,70
2,3,1108
3,4,2702
4,5,4693
5,6,6454
6,7,7150
7,8,7130
8,9,7139
9,10,7134
10,11,7163
11,12,7121
12,13,7161
13,14,7157
14,15,7119
15,16,7115
16,17,7173
17,18,7122
18,19,7127
19,20,7134
20,21,7103
21,22,7095
22,23,7079
23,24,7081
24,25,7066
25,26,6997
26,27,6933
27,28,6801
28,29,6634
29,30,6483
30,31,6177
31,32,5947
32,33,5658
33,34,5418
34,35,5204
35,36,5012
36,37,4921
37,38,4781
38,39,4615
39,40,4441
40,41,4256
41,42,4105
42,43,4000
43,44,3812
44,45,3697
45,46,3589
46,47,3543
47,48,3448
48,49,3397
49,50,3353
50,51,3279
51,52,3171
52,53,3118
53,54,3070
54,55,2956
55,56,2833
56,57,2765
57,58,2681
58,59,2646
59,60,2592
60,61,2592
61,62,2521
62,63,2507
63,64,2466
64,65,2429
65,66,2358
66,67,2330
67,68,2285
68,69,2194
69,70,2155
70,71,2052
71,72,2027
72,73,1959
73,74,1905
74,75,1891
75,76,1874
76,77,1819
77,78,1803
78,79,1776
79,80,1770
80,81,1740
81,82,1732
82,83,1699
83,84,1701
84,85,1673
85,86,1651
86,87,1640
87,88,1632
88,89,1607
89,90,1596
90,91,1561
91,92,1572
92,93,1521
93,94,1523
94,95,1475
95,96,1449
96,97,1447
97,98,1401
98,99,1382
99,100,1359
100,101,1353
101,102,1308
102,103,1314
103,104,1293
104,105,1258
105,106,1262
106,107,1216
107,108,1197
108,109,1191
109,110,1160
110,111,1157
111,112,1133
112,113,1136
113,114,1104
114,115,1114
115,116,1086
116,117,1080
117,118,1070
118,119,1042
119,120,1053
120,121,1050
121,122,1034
122,123,1014
123,124,1005
124,125,1012
125,126,978
126,127,985
127,128,977
128,129,944
129,130,937
130,131,904
131,132,918
132,133,894
133,134,882
134,135,895
135,136,857
136,137,879
137,138,855
138,139,850
139,140,852
140,141,848
141,142,848
142,143,834
143,144,843
144,145,830
145,146,847
146,147,810
147,148,816
148,149,811
149,150,779
150,151,786
151,152,790
152,153,772
153,154,760
154,155,787
155,156,743
156,157,745
157,158,735
158,159,722
159,160,717
160,161,719
161,162,718
162,163,689
163,164,697
164,165,686
165,166,676
166,167,682
167,168,681
168,169,671
169,170,675
170,171,654
171,172,662
172,173,633
173,174,638
174,175,637
175,176,634
176,177,607
177,178,599
178,179,613
179,180,596
180,181,592
181,182,585
182,183,569
183,184,572
184,185,574
185,186,572
186,187,565
187,188,567
188,189,557
189,190,569
190,191,559
191,192,550
192,193,574
193,194,564
194,195,560
195,196,558
196,197,551
197,198,542
198,199,565
199,200,65501
