bin_lo_us,bin_hi_us,count
0,1,0
1,2,24
2,3,64
3,4,113
4,5,112
5,6,112
6,7,112
7,8,113
8,9,109
9,10,169
10,11,169
11,12,168
12,13,168
13,14,169
14,15,188
15,16,224
16,17,226
17,18,224
18,19,225
19,20,227
20,21,242
21,22,282
22,23,284
23,24,278
24,25,282
25,26,283
26,27,291
27,28,344
28,29,336
29,30,339
30,31,339
31,32,339
32,33,346
33,34,394
34,35,395
35,36,396
36,37,405
37,38,402
38,39,409
39,40,453
40,41,458
41,42,458
42,43,459
43,44,462
44,45,484
45,46,525
46,47,516
47,48,523
48,49,548
49,50,469
50,51,543
51,52,596
52,53,590
53,54,596
54,55,598
55,56,597
56,57,663
57,58,705
58,59,676
59,60,687
60,61,734
61,62,757
62,63,793
63,64,851
64,65,895
65,66,932
66,67,1009
67,68,1047
68,69,1228
69,70,1392
70,71,1613
71,72,1908
72,73,2246
73,74,2857
74,75,3544
75,76,3933
76,77,4114
77,78,4241
78,79,4256
79,80,4256
80,81,4283
81,82,4307
82,83,4272
83,84,4256
84,85,4249
85,86,4256
86,87,4290
87,88,4281
88,89,4270
89,90,4160
90,91,4256
91,92,4247
92,93,4309
93,94,4305
94,95,4271
95,96,4256
96,97,4256
97,98,4213
98,99,4296
99,100,4286
100,101,4195
101,102,4140
102,103,4047
103,104,4032
104,105,3987
105,106,3706
106,107,3651
107,108,3612
108,109,3539
109,110,3457
110,111,3381
111,112,3235
112,113,3102
113,114,2967
114,115,2852
115,116,2839
116,117,2823
117,118,2768
118,119,2661
119,120,2575
120,121,2513
121,122,2475
122,123,2449
123,124,2390
124,125,2314
125,126,2279
126,127,2251
127,128,2204
128,129,2200
129,130,2139
130,131,1976
131,132,2046
132,133,2001
133,134,2012
134,135,2023
135,136,1956
136,137,1882
137,138,1845
138,139,1807
139,140,1818
140,141,1791
141,142,1760
142,143,1693
143,144,1662
144,145,1659
145,146,1699
146,147,1572
147,148,1643
148,149,1626
149,150,1586
150,151,1562
151,152,1572
152,153,1574
153,154,1542
154,155,1502
155,156,1475
156,157,1476
157,158,1503
158,159,1498
159,160,1474
160,161,1425
161,162,1414
162,163,1412
163,164,1437
164,165,1437
165,166,1384
166,167,1354
167,168,1339
168,169,1323
169,170,1341
170,171,1342
171,172,1211
172,173,1275
173,174,1258
174,175,1240
175,176,1270
176,177,1280
177,178,1241
178,179,1225
179,180,1221
180,181,1212
181,182,1254
182,183,1249
183,184,1213
184,185,1159
185,186,1155
186,187,1096
187,188,1178
188,189,1197
189,190,1149
190,191,1134
191,192,1134
192,193,1134
193,194,1180
194,195,1163
195,196,1116
196,197,1103
197,198,1089
198,199,1080
199,200,185013
