bin_lo_us,bin_hi_us,count
0,1,22
1,2,41
2,3,58
3,4,15
4,5,10
5,6,40
6,7,162
7,8,125
8,9,264
9,10,324
10,11,259
11,12,179
12,13,282
13,14,448
14,15,540
15,16,658
16,17,563
17,18,664
18,19,586
19,20,539
20,21,727
21,22,641
22,23,542
23,24,797
24,25,711
25,26,763
26,27,905
27,28,1010
28,29,1022
29,30,1010
30,31,777
31,32,825
32,33,780
33,34,878
34,35,789
35,36,681
36,37,777
37,38,843
38,39,761
39,40,732
40,41,728
41,42,771
42,43,729
43,44,717
44,45,749
45,46,708
46,47,770
47,48,759
48,49,732
49,50,752
50,51,792
51,52,714
52,53,751
53,54,687
54,55,818
55,56,776
56,57,743
57,58,735
58,59,701
59,60,765
60,61,722
61,62,768
62,63,724
63,64,700
64,65,749
65,66,786
66,67,701
67,68,708
68,69,773
69,70,779
70,71,778
71,72,740
72,73,710
73,74,732
74,75,777
75,76,758
76,77,713
77,78,775
78,79,784
79,80,709
80,81,701
81,82,737
82,83,787
83,84,759
84,85,682
85,86,737
86,87,748
87,88,764
88,89,717
89,90,718
90,91,801
91,92,781
92,93,736
93,94,693
94,95,724
95,96,805
96,97,798
97,98,691
98,99,750
99,100,745
100,101,751
101,102,729
102,103,732
103,104,750
104,105,739
105,106,717
106,107,748
107,108,720
108,109,749
109,110,776
110,111,759
111,112,739
112,113,803
113,114,732
114,115,749
115,116,698
116,117,829
117,118,771
118,119,790
119,120,773
120,121,706
121,122,787
122,123,765
123,124,804
124,125,741
125,126,745
126,127,780
127,128,807
128,129,758
129,130,762
130,131,811
131,132,811
132,133,809
133,134,785
134,135,794
135,136,761
136,137,836
137,138,801
138,139,773
139,140,812
140,141,823
141,142,773
142,143,767
143,144,775
144,145,821
145,146,817
146,147,742
147,148,782
148,149,826
149,150,784
150,151,800
151,152,739
152,153,821
153,154,835
154,155,797
155,156,787
156,157,745
157,158,845
158,159,827
159,160,770
160,161,785
161,162,771
162,163,816
163,164,794
164,165,773
165,166,803
166,167,771
167,168,805
168,169,815
169,170,747
170,171,807
171,172,809
172,173,783
173,174,748
174,175,857
175,176,819
176,177,819
177,178,741
178,179,811
179,180,792
180,181,827
181,182,806
182,183,716
183,184,819
184,185,774
185,186,810
186,187,793
187,188,764
188,189,805
189,190,813
190,191,765
191,192,757
192,193,792
193,194,828
194,195,822
195,196,795
196,197,811
197,198,770
198,199,841
199,200,118185
