bin_lo_us,bin_hi_us,count
0,1,0
1,2,10
2,3,40
3,4,11
4,5,73
5,6,178
6,7,342
7,8,378
8,9,593
9,10,835
10,11,955
11,12,872
12,13,905
13,14,1225
14,15,1534
15,16,1726
16,17,1557
17,18,1613
18,19,1639
19,20,1695
20,21,1696
21,22,1854
22,23,1756
23,24,1595
24,25,1721
25,26,1777
26,27,1611
27,28,1519
28,29,1335
29,30,1429
30,31,1544
31,32,1591
32,33,1545
33,34,1517
34,35,1509
35,36,1595
36,37,1614
37,38,1546
38,39,1636
39,40,1723
40,41,1668
41,42,1630
42,43,1643
43,44,1757
44,45,1603
45,46,1747
46,47,1633
47,48,1545
48,49,1491
49,50,1417
50,51,1407
51,52,1671
52,53,1578
53,54,1542
54,55,1490
55,56,1550
56,57,1649
57,58,1615
58,59,1583
59,60,1680
60,61,1688
61,62,1559
62,63,1670
63,64,1715
64,65,1654
65,66,1540
66,67,1663
67,68,1660
68,69,1489
69,70,1478
70,71,1518
71,72,1541
72,73,1576
73,74,1566
74,75,1602
75,76,1525
76,77,1555
77,78,1611
78,79,1666
79,80,1602
80,81,1644
81,82,1662
82,83,1612
83,84,1579
84,85,1599
85,86,1588
86,87,1640
87,88,1671
88,89,1507
89,90,1543
90,91,1427
91,92,1534
92,93,1556
93,94,1595
94,95,1527
95,96,1448
96,97,1480
97,98,1605
98,99,1617
99,100,1431
100,101,1533
101,102,1554
102,103,1554
103,104,1457
104,105,1429
105,106,1469
106,107,1474
107,108,1489
108,109,1363
109,110,1423
110,111,1359
111,112,1285
112,113,1295
113,114,1316
114,115,1398
115,116,1325
116,117,1270
117,118,1238
118,119,1333
119,120,1293
120,121,1375
121,122,1246
122,123,1298
123,124,1185
124,125,1252
125,126,1249
126,127,1173
127,128,1167
128,129,1247
129,130,1224
130,131,1077
131,132,1067
132,133,1121
133,134,1165
134,135,1129
135,136,1092
136,137,1085
137,138,1145
138,139,1095
139,140,1072
140,141,1061
141,142,1056
142,143,1100
143,144,1022
144,145,959
145,146,1065
146,147,1075
147,148,1006
148,149,955
149,150,1055
150,151,945
151,152,994
152,153,853
153,154,932
154,155,970
155,156,948
156,157,978
157,158,886
158,159,887
159,160,893
160,161,989
161,162,919
162,163,892
163,164,917
164,165,882
165,166,858
166,167,838
167,168,848
168,169,810
169,170,895
170,171,850
171,172,761
172,173,780
173,174,812
174,175,799
175,176,822
176,177,855
177,178,776
178,179,805
179,180,763
180,181,826
181,182,763
182,183,795
183,184,786
184,185,785
185,186,713
186,187,719
187,188,744
188,189,707
189,190,740
190,191,766
191,192,775
192,193,696
193,194,649
194,195,678
195,196,700
196,197,710
197,198,721
198,199,749
199,200,279098
